,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,count
12884,Port Phillip,BALACLAVA,-37.87132594,144.9936416,Apartment,Private room,1,1,60,2,23,27,55,27,99,strict_14_with_grace_period,1,1.49,103
12885,Port Phillip,BALACLAVA,-37.87287986,144.9961393,Apartment,Entire home/apt,1,4,210,2,1,5,35,10,94,strict_14_with_grace_period,33,0.5,103
12886,Port Phillip,BALACLAVA,-37.87319093,144.9977067,Apartment,Entire home/apt,1,4,150,2,29,59,89,12,88,strict_14_with_grace_period,33,0.61,103
12887,Port Phillip,BALACLAVA,-37.87368856,144.9962451,Apartment,Private room,1,1,100,1,0,0,0,0,,flexible,1,,103
12888,Port Phillip,BALACLAVA,-37.87202783,144.9975587,Apartment,Entire home/apt,1,4,180,2,19,49,79,15,97,strict_14_with_grace_period,33,0.72,103
12889,Port Phillip,BALACLAVA,-37.87175918,144.9965242,Apartment,Entire home/apt,1,4,180,2,20,50,80,21,91,strict_14_with_grace_period,33,1.05,103
12890,Port Phillip,BALACLAVA,-37.87316782,144.9962219,Apartment,Entire home/apt,1,4,180,2,19,49,79,13,88,strict_14_with_grace_period,33,0.66,103
12891,Port Phillip,BALACLAVA,-37.87056519,144.9978696,House,Private room,1,1,30,4,0,0,0,2,100,strict_14_with_grace_period,1,0.11,103
12892,Port Phillip,BALACLAVA,-37.867147,144.9945597,Apartment,Private room,1,1,120,4,29,59,89,0,,flexible,1,,103
12893,Port Phillip,BALACLAVA,-37.87282452,144.9963617,Townhouse,Entire home/apt,2,2,161,10,20,27,27,2,100,strict_14_with_grace_period,1,0.12,103
12894,Port Phillip,BALACLAVA,-37.8718622,144.997276,Apartment,Entire home/apt,2,5,251,2,13,36,66,6,87,strict_14_with_grace_period,33,0.36,103
12895,Port Phillip,BALACLAVA,-37.87177464,144.996155,Apartment,Entire home/apt,2,5,251,2,14,44,74,8,100,strict_14_with_grace_period,33,0.56,103
12896,Port Phillip,BALACLAVA,-37.87170335,144.9973404,Apartment,Entire home/apt,2,5,239,2,20,39,69,8,88,strict_14_with_grace_period,33,0.47,103
12897,Port Phillip,BALACLAVA,-37.87331715,144.9979699,Apartment,Entire home/apt,1,4,159,2,5,35,65,9,100,strict_14_with_grace_period,33,0.52,103
12898,Port Phillip,BALACLAVA,-37.86608843,144.9952084,Apartment,Entire home/apt,2,2,100,14,0,0,0,1,100,moderate,1,0.07,103
12899,Port Phillip,BALACLAVA,-37.87028029,144.9969541,Apartment,Entire home/apt,2,2,79,4,0,0,0,2,100,flexible,1,0.13,103
12900,Port Phillip,BALACLAVA,-37.86697109,144.9964449,Apartment,Entire home/apt,2,2,79,1,0,0,0,1,,flexible,1,0.07,103
12901,Port Phillip,BALACLAVA,-37.86857241,144.9931392,House,Entire home/apt,3,4,379,5,23,53,83,0,,moderate,1,,103
12902,Port Phillip,BALACLAVA,-37.87348258,144.9958903,Apartment,Private room,1,1,50,2,23,49,79,11,93,flexible,1,0.84,103
12903,Port Phillip,BALACLAVA,-37.87085659,144.9975031,Apartment,Entire home/apt,2,2,120,3,16,24,24,8,93,strict_14_with_grace_period,1,0.68,103
12904,Port Phillip,BALACLAVA,-37.8680337,144.995236,Apartment,Entire home/apt,1,1,64,5,0,0,0,3,93,flexible,1,0.27,103
12905,Port Phillip,BALACLAVA,-37.86888732,144.9960718,Apartment,Private room,1,1,42,1,13,18,42,44,96,strict_14_with_grace_period,1,3.49,103
12906,Port Phillip,BALACLAVA,-37.86748154,144.9927636,Apartment,Entire home/apt,1,2,100,2,0,0,2,3,100,moderate,1,0.28,103
12907,Port Phillip,BALACLAVA,-37.87348561,144.997502,Apartment,Private room,1,1,60,1,0,0,6,5,100,flexible,1,0.53,103
12908,Glen Eira,BALACLAVA,-37.87161787,144.9990851,Apartment,Entire home/apt,2,3,251,2,14,44,74,7,100,strict_14_with_grace_period,33,1.31,103
12909,Port Phillip,BALACLAVA,-37.87324647,144.9945352,Apartment,Private room,1,1,71,2,0,29,59,11,100,moderate,1,1.14,103
12910,Port Phillip,BALACLAVA,-37.87199652,144.9954863,Apartment,Private room,1,1,136,2,29,59,89,1,80,flexible,1,0.12,103
12911,Port Phillip,BALACLAVA,-37.87270152,144.9958784,Apartment,Entire home/apt,1,1,90,5,0,0,0,1,100,flexible,1,0.22,103
12912,Port Phillip,BALACLAVA,-37.86911734,144.9909628,House,Entire home/apt,2,4,120,3,9,17,17,30,97,strict_14_with_grace_period,2,3.3,103
12913,Port Phillip,BALACLAVA,-37.87310738,144.9978143,Townhouse,Entire home/apt,2,4,130,2,10,28,52,22,93,strict_14_with_grace_period,42,2.96,103
12914,Port Phillip,BALACLAVA,-37.87323506,144.9968051,Apartment,Entire home/apt,1,4,130,2,28,58,88,4,100,strict_14_with_grace_period,33,0.76,103
12915,Port Phillip,BALACLAVA,-37.86826063,144.9976767,Apartment,Entire home/apt,2,3,75,1,0,0,0,14,96,strict_14_with_grace_period,1,2.23,103
12916,Port Phillip,BALACLAVA,-37.86705973,144.9984946,Apartment,Entire home/apt,1,2,140,2,0,0,0,12,97,flexible,2,1.99,103
12917,Port Phillip,BALACLAVA,-37.86658196,144.9985575,Apartment,Entire home/apt,2,2,161,3,9,9,9,0,,moderate,2,,103
12918,Port Phillip,BALACLAVA,-37.87027689,144.9962874,Serviced apartment,Entire home/apt,2,2,136,28,29,44,44,1,100,moderate,21,0.79,103
12919,Port Phillip,BALACLAVA,-37.86668415,144.9965351,Apartment,Entire home/apt,1,2,119,2,18,48,75,5,88,strict_14_with_grace_period,2,0.8,103
12920,Port Phillip,BALACLAVA,-37.86899039,144.9960335,Serviced apartment,Entire home/apt,2,2,339,5,9,9,9,0,,moderate,21,,103
12921,Port Phillip,BALACLAVA,-37.8680276,144.996952,Guest suite,Entire home/apt,0,1,65,1,7,27,57,11,91,strict_14_with_grace_period,2,1.71,103
12922,Port Phillip,BALACLAVA,-37.86845448,144.9947666,Serviced apartment,Entire home/apt,2,2,186,7,0,0,0,0,,moderate,21,,103
12923,Port Phillip,BALACLAVA,-37.87060181,144.9964436,Serviced apartment,Entire home/apt,1,2,155,7,0,0,0,0,,moderate,21,,103
12924,Port Phillip,BALACLAVA,-37.87030553,144.9964499,Serviced apartment,Entire home/apt,2,2,195,7,0,0,0,0,,moderate,21,,103
12925,Port Phillip,BALACLAVA,-37.871707,144.9945858,Apartment,Entire home/apt,1,1,120,2,11,41,71,5,100,moderate,1,0.86,103
12926,Port Phillip,BALACLAVA,-37.86870664,144.9980376,Townhouse,Entire home/apt,2,2,125,5,20,24,24,1,,strict_14_with_grace_period,1,0.19,103
12927,Port Phillip,BALACLAVA,-37.86728209,144.9983547,Apartment,Entire home/apt,3,6,300,3,0,0,6,0,,strict_14_with_grace_period,1,,103
12928,Port Phillip,BALACLAVA,-37.86718673,144.9953025,Condominium,Private room,1,1,329,2,0,0,0,0,,strict_14_with_grace_period,2,,103
12929,Port Phillip,BALACLAVA,-37.87088293,144.9971328,Apartment,Entire home/apt,1,1,71,14,0,0,0,1,100,strict_14_with_grace_period,1,0.43,103
12930,Port Phillip,BALACLAVA,-37.87049309,144.9985551,House,Entire home/apt,2,3,285,2,0,11,26,5,88,moderate,1,1.58,103
12931,Port Phillip,BALACLAVA,-37.8732961,144.9967464,House,Entire home/apt,2,2,120,2,0,0,0,1,100,strict_14_with_grace_period,42,0.44,103
12932,Port Phillip,BALACLAVA,-37.8666937,144.9923084,Townhouse,Private room,1,1,48,2,24,50,55,7,100,flexible,1,2.5,103
12933,Port Phillip,BALACLAVA,-37.86895629,144.9944877,Apartment,Private room,1,1,35,1,0,0,0,0,,flexible,1,,103
12934,Port Phillip,BALACLAVA,-37.87226244,144.9931196,House,Private room,1,1,89,2,30,60,90,1,,strict_14_with_grace_period,1,,103
12935,Port Phillip,BALACLAVA,-37.87224297,144.9929722,Apartment,Entire home/apt,2,2,220,2,6,6,6,0,,moderate,1,,103
12936,Port Phillip,BALACLAVA,-37.86804231,144.9830075,Apartment,Entire home/apt,2,2,120,14,5,13,43,0,,flexible,2,,103
12937,Port Phillip,BALACLAVA,-37.86830954,144.9957565,Apartment,Entire home/apt,2,2,96,1,0,0,0,0,,moderate,2,,103
12938,Port Phillip,BALACLAVA,-37.86720929,144.9972654,Townhouse,Private room,1,1,50,7,4,30,60,1,,flexible,1,1,103
12939,Port Phillip,BALACLAVA,-37.87408409,144.9969027,Apartment,Entire home/apt,1,1,999,2,27,57,87,1,60,moderate,55,1,103
12940,Port Phillip,BALACLAVA,-37.86754284,144.9904951,Apartment,Entire home/apt,2,2,100,5,5,6,22,0,,moderate,1,,103
12941,Port Phillip,BALACLAVA,-37.86806889,144.9973031,Apartment,Entire home/apt,2,4,136,2,25,55,85,0,,strict_14_with_grace_period,33,,103
12942,Port Phillip,BALACLAVA,-37.87312359,144.9967222,Townhouse,Entire home/apt,2,2,275,5,9,9,9,0,,flexible,1,,103
12943,Port Phillip,BALACLAVA,-37.86885145,144.9993937,Apartment,Private room,1,1,46,1,12,19,43,0,,flexible,1,,103
12944,Banyule,HEIDELBERG,-37.75303675,145.0701391,Bed and breakfast,Private room,1,1,174,1,30,60,90,3,100,flexible,1,0.05,46
12945,Banyule,HEIDELBERG,-37.75632666,145.0629714,Apartment,Entire home/apt,2,3,180,4,29,52,82,17,88,strict_14_with_grace_period,3,0.3,46
12946,Banyule,HEIDELBERG,-37.7529707,145.0662763,Apartment,Entire home/apt,2,4,130,1,21,51,81,79,94,strict_14_with_grace_period,3,1.47,46
12947,Banyule,HEIDELBERG,-37.75291141,145.0664603,Bed and breakfast,Private room,1,2,71,2,27,57,87,10,82,moderate,2,0.2,46
12948,Banyule,HEIDELBERG,-37.75785228,145.0648368,Apartment,Entire home/apt,2,3,161,3,0,0,0,8,91,moderate,6,0.17,46
12949,Banyule,HEIDELBERG,-37.75251806,145.0641146,House,Private room,1,2,60,1,29,59,82,10,91,flexible,2,0.24,46
12950,Banyule,HEIDELBERG,-37.75646384,145.0640362,Apartment,Entire home/apt,2,3,161,3,5,35,65,6,100,flexible,6,0.19,46
12951,Banyule,HEIDELBERG,-37.74635556,145.086096,House,Private room,1,1,60,1,9,9,9,9,93,moderate,1,0.35,46
12952,Banyule,HEIDELBERG,-37.7556661,145.0652634,Apartment,Entire home/apt,1,2,96,5,5,35,65,2,80,strict_14_with_grace_period,1,0.08,46
12953,Banyule,HEIDELBERG,-37.75540103,145.0629859,House,Entire home/apt,2,4,138,1,4,20,20,98,99,strict_14_with_grace_period,1,5.31,46
12954,Banyule,HEIDELBERG,-37.74889869,145.0613391,House,Private room,1,1,50,7,0,0,0,6,90,flexible,1,0.24,46
12955,Banyule,HEIDELBERG,-37.75226967,145.0722489,House,Private room,1,1,55,1,0,0,0,2,80,strict_14_with_grace_period,5,0.08,46
12956,Banyule,HEIDELBERG,-37.7574106,145.0607651,Hostel,Private room,2,4,55,3,30,60,90,10,86,strict_14_with_grace_period,3,0.48,46
12957,Banyule,HEIDELBERG,-37.75643523,145.058661,Townhouse,Private room,1,1,55,2,5,35,65,1,100,flexible,2,0.08,46
12958,Banyule,HEIDELBERG,-37.75757357,145.0610368,House,Private room,1,3,55,5,23,53,83,0,,flexible,3,,46
12959,Banyule,HEIDELBERG,-37.75041999,145.0614452,Guest suite,Entire home/apt,1,2,60,2,3,33,63,15,92,flexible,1,1.03,46
12960,Banyule,HEIDELBERG,-37.75769955,145.0616782,Minsu (Taiwan),Private room,2,2,48,1,3,14,44,0,,flexible,3,,46
12961,Banyule,HEIDELBERG,-37.75695824,145.0637012,Townhouse,Private room,1,1,58,1,0,0,0,0,,flexible,2,,46
12962,Banyule,HEIDELBERG,-37.75332783,145.0601894,Apartment,Entire home/apt,1,1,89,2,18,48,78,29,98,strict_14_with_grace_period,30,2.61,46
12963,Banyule,HEIDELBERG,-37.75763669,145.0670307,Apartment,Entire home/apt,2,2,125,2,0,0,0,1,80,strict_14_with_grace_period,1,0.12,46
12964,Banyule,HEIDELBERG,-37.75296986,145.0600897,Apartment,Entire home/apt,1,1,80,1,13,43,73,14,93,moderate,30,1.39,46
12965,Banyule,HEIDELBERG,-37.75355158,145.0582667,House,Entire home/apt,3,5,251,1,13,29,50,13,97,strict_14_with_grace_period,1,1.47,46
12966,Banyule,HEIDELBERG,-37.75174357,145.0598695,Apartment,Entire home/apt,1,1,120,1,0,25,55,17,94,strict_14_with_grace_period,30,1.78,46
12967,Banyule,HEIDELBERG,-37.75163209,145.0616004,Apartment,Entire home/apt,1,1,120,1,9,39,69,14,97,strict_14_with_grace_period,30,1.47,46
12968,Banyule,HEIDELBERG,-37.75328624,145.0616575,Serviced apartment,Entire home/apt,2,2,170,2,15,45,75,14,90,strict_14_with_grace_period,30,1.48,46
12969,Banyule,HEIDELBERG,-37.75297446,145.0620464,Apartment,Entire home/apt,2,2,170,2,16,46,76,16,100,strict_14_with_grace_period,30,1.67,46
12970,Banyule,HEIDELBERG,-37.75346577,145.060664,Serviced apartment,Entire home/apt,2,2,90,2,17,47,77,7,91,moderate,30,0.89,46
12971,Banyule,HEIDELBERG,-37.75254385,145.0614149,Serviced apartment,Entire home/apt,1,1,100,2,13,22,22,13,97,strict_14_with_grace_period,30,1.47,46
12972,Banyule,HEIDELBERG,-37.75350316,145.0619244,Serviced apartment,Entire home/apt,2,2,170,1,18,48,78,14,96,strict_14_with_grace_period,30,1.86,46
12973,Banyule,HEIDELBERG,-37.75121838,145.0603123,Serviced apartment,Entire home/apt,1,1,100,1,20,50,80,5,100,strict_14_with_grace_period,30,0.55,46
12974,Banyule,HEIDELBERG,-37.75267447,145.0602634,Serviced apartment,Entire home/apt,1,1,100,1,20,37,50,30,95,flexible,30,3.21,46
12975,Banyule,HEIDELBERG,-37.75333664,145.061749,Apartment,Entire home/apt,1,1,100,1,0,25,55,24,94,strict_14_with_grace_period,30,2.64,46
12976,Banyule,HEIDELBERG,-37.75318284,145.0611047,Serviced apartment,Entire home/apt,0,1,100,1,0,27,51,14,97,strict_14_with_grace_period,30,1.58,46
12977,Banyule,HEIDELBERG,-37.75528876,145.0571367,Apartment,Entire home/apt,3,3,180,5,21,46,76,2,100,flexible,6,1.4,46
12978,Banyule,HEIDELBERG,-37.75342482,145.0605588,Serviced apartment,Entire home/apt,1,1,90,1,2,32,62,8,88,strict_14_with_grace_period,30,1,46
12979,Banyule,HEIDELBERG,-37.75654453,145.0633441,Apartment,Entire home/apt,2,3,172,2,23,28,28,6,97,strict_14_with_grace_period,47,0.78,46
12980,Banyule,HEIDELBERG,-37.75531528,145.0591613,Apartment,Entire home/apt,1,1,180,2,18,45,75,1,60,strict_14_with_grace_period,6,0.16,46
12981,Banyule,HEIDELBERG,-37.75600335,145.0573222,Apartment,Entire home/apt,2,2,199,5,0,0,0,0,,moderate,6,,46
12982,Banyule,HEIDELBERG,-37.75166981,145.0570676,Condominium,Entire home/apt,2,5,150,2,1,5,18,12,100,moderate,1,2.86,46
12983,Banyule,HEIDELBERG,-37.75519057,145.0672125,Apartment,Private room,1,1,60,1,0,0,5,0,,flexible,1,,46
12984,Banyule,HEIDELBERG,-37.75593381,145.0632486,Apartment,Private room,1,1,80,1,5,5,5,0,,strict_14_with_grace_period,3,,46
12985,Banyule,HEIDELBERG,-37.75788682,145.0644717,Apartment,Private room,1,2,80,1,5,5,11,3,100,strict_14_with_grace_period,3,1.55,46
12986,Banyule,HEIDELBERG,-37.75205615,145.0601148,Apartment,Entire home/apt,1,1,89,1,4,4,7,8,95,moderate,30,5,46
12987,Banyule,HEIDELBERG,-37.74686961,145.0609445,Townhouse,Private room,1,1,50,2,13,37,61,1,100,flexible,1,0.91,46
12988,Banyule,HEIDELBERG,-37.75277056,145.0599486,Apartment,Entire home/apt,2,2,150,1,16,46,76,0,,flexible,1,,46
12989,Banyule,HEIDELBERG,-37.75370927,145.0595217,Apartment,Private room,1,1,71,1,18,43,71,0,,strict_14_with_grace_period,1,,46
12990,Moreland,BRUNSWICK,-37.76910366,144.9530439,Apartment,Entire home/apt,1,1,120,2,3,14,38,192,95,flexible,1,2.38,440
12991,Moreland,BRUNSWICK,-37.75707227,144.9699981,Bungalow,Entire home/apt,2,2,140,4,4,25,36,164,96,strict_14_with_grace_period,1,2.27,440
12992,Moreland,BRUNSWICK,-37.76734591,144.9679907,Condominium,Entire home/apt,1,2,161,3,16,25,48,10,92,strict_14_with_grace_period,10,0.17,440
12993,Moreland,BRUNSWICK,-37.76598764,144.9699585,Condominium,Entire home/apt,2,4,215,3,5,19,49,16,96,strict_14_with_grace_period,10,0.25,440
12994,Moreland,BRUNSWICK,-37.76592158,144.9700415,Condominium,Entire home/apt,2,4,215,3,16,22,28,13,97,strict_14_with_grace_period,10,0.2,440
12995,Moreland,BRUNSWICK,-37.7656033,144.9680168,Condominium,Entire home/apt,2,4,210,3,16,32,62,10,96,strict_14_with_grace_period,10,0.15,440
12996,Moreland,BRUNSWICK,-37.76099538,144.9725834,House,Entire home/apt,2,2,109,4,0,0,0,53,94,strict_14_with_grace_period,2,0.8,440
12997,Moreland,BRUNSWICK,-37.77230153,144.9602611,Apartment,Entire home/apt,1,1,125,3,0,8,18,83,97,strict_14_with_grace_period,1,1.31,440
12998,Moreland,BRUNSWICK,-37.77656487,144.9671199,Apartment,Entire home/apt,2,2,179,2,9,30,50,79,97,moderate,1,1.29,440
12999,Moreland,BRUNSWICK,-37.76996821,144.9638789,Apartment,Private room,1,1,60,2,0,0,0,4,100,flexible,1,0.06,440
13000,Moreland,BRUNSWICK,-37.77696648,144.9608196,Apartment,Entire home/apt,2,3,209,3,24,24,24,4,80,strict_14_with_grace_period,26,0.07,440
13001,Moreland,BRUNSWICK,-37.76576125,144.9700385,Condominium,Entire home/apt,1,2,161,3,11,21,46,7,93,strict_14_with_grace_period,10,0.12,440
13002,Moreland,BRUNSWICK,-37.77698204,144.9523305,House,Entire home/apt,1,2,150,60,28,58,88,0,,strict_14_with_grace_period,1,,440
13003,Moreland,BRUNSWICK,-37.76679671,144.9628869,House,Private room,1,1,55,2,0,21,51,8,90,moderate,1,0.3,440
13004,Moreland,BRUNSWICK,-37.76209773,144.9629118,Apartment,Entire home/apt,1,1,90,1,0,0,0,0,,strict_14_with_grace_period,1,,440
13005,Moreland,BRUNSWICK,-37.77348002,144.9591256,Apartment,Entire home/apt,1,1,80,3,10,10,18,19,98,strict_14_with_grace_period,1,0.35,440
13006,Moreland,BRUNSWICK,-37.76998128,144.9633998,Apartment,Private room,1,1,60,2,0,18,48,45,99,moderate,2,0.87,440
13007,Moreland,BRUNSWICK,-37.76303231,144.9661348,House,Private room,1,1,130,1,0,0,0,0,,flexible,1,,440
13008,Moreland,BRUNSWICK,-37.76852929,144.966962,Bungalow,Entire home/apt,1,2,130,2,5,8,25,188,97,strict_14_with_grace_period,2,3.51,440
13009,Moreland,BRUNSWICK,-37.77691977,144.9606038,Apartment,Entire home/apt,1,1,89,7,22,22,22,2,100,strict_14_with_grace_period,1,0.04,440
13010,Moreland,BRUNSWICK,-37.77288611,144.9707237,Townhouse,Private room,1,1,65,3,11,21,46,84,95,strict_14_with_grace_period,2,1.62,440
13011,Moreland,BRUNSWICK,-37.76671258,144.9604482,Townhouse,Private room,1,1,60,1,0,0,0,101,98,moderate,1,2.02,440
13012,Moreland,BRUNSWICK,-37.75518418,144.9526638,Apartment,Entire home/apt,2,2,86,3,2,12,37,126,91,strict_14_with_grace_period,1,2.5,440
13013,Moreland,BRUNSWICK,-37.77592466,144.9487287,Townhouse,Private room,1,1,65,2,7,27,57,61,95,moderate,3,1.15,440
13014,Moreland,BRUNSWICK,-37.75510087,144.9566249,House,Private room,1,1,71,1,27,57,87,30,97,moderate,1,0.59,440
13015,Moreland,BRUNSWICK,-37.76684143,144.9700757,Condominium,Entire home/apt,1,2,161,3,0,0,14,6,97,strict_14_with_grace_period,10,0.12,440
13016,Moreland,BRUNSWICK,-37.75580637,144.9587593,House,Private room,1,1,25,7,0,0,0,1,,strict_14_with_grace_period,1,0.02,440
13017,Moreland,BRUNSWICK,-37.77220519,144.9639858,House,Private room,1,2,90,3,0,0,0,0,,strict_14_with_grace_period,1,,440
13018,Moreland,BRUNSWICK,-37.77896314,144.9678981,Apartment,Entire home/apt,1,1,136,2,3,14,14,39,95,strict_14_with_grace_period,1,1.14,440
13019,Moreland,BRUNSWICK,-37.77111526,144.9684702,Townhouse,Entire home/apt,2,2,130,3,3,3,3,19,93,strict_14_with_grace_period,2,0.39,440
13020,Moreland,BRUNSWICK,-37.76475644,144.9626162,Apartment,Private room,1,1,75,2,0,4,34,51,98,moderate,1,1.04,440
13021,Moreland,BRUNSWICK,-37.77401479,144.9587017,Apartment,Private room,1,1,61,2,2,22,40,59,98,moderate,1,1.2,440
13022,Moreland,BRUNSWICK,-37.7621876,144.9649518,Apartment,Entire home/apt,2,1,90,4,0,0,0,5,92,moderate,1,0.11,440
13023,Moreland,BRUNSWICK,-37.77639036,144.9532644,Apartment,Entire home/apt,1,1,90,1,0,0,0,1,100,strict_14_with_grace_period,1,0.03,440
13024,Moreland,BRUNSWICK,-37.77465811,144.9539137,House,Entire home/apt,3,3,299,2,0,0,0,6,100,strict_14_with_grace_period,1,0.13,440
13025,Moreland,BRUNSWICK,-37.7775325,144.962785,House,Private room,1,1,71,4,0,0,0,1,80,moderate,1,0.02,440
13026,Moreland,BRUNSWICK,-37.7700084,144.9647672,House,Entire home/apt,1,1,109,5,0,0,0,2,90,moderate,1,0.04,440
13027,Yarra,BRUNSWICK,-37.77903494,144.9694126,House,Private room,1,1,35,3,0,0,0,10,84,moderate,2,0.34,440
13028,Moreland,BRUNSWICK,-37.77317275,144.962991,House,Entire home/apt,2,2,145,2,23,44,74,11,95,strict_14_with_grace_period,1,0.23,440
13029,Moreland,BRUNSWICK,-37.76284691,144.9708349,House,Private room,1,1,80,3,0,0,0,4,85,moderate,1,0.09,440
13030,Moreland,BRUNSWICK,-37.75627623,144.9573802,House,Private room,1,1,50,2,21,47,77,55,89,strict_14_with_grace_period,2,1.17,440
13031,Moreland,BRUNSWICK,-37.7755606,144.9693318,House,Private room,1,1,75,1,0,0,0,20,94,moderate,1,0.43,440
13032,Moreland,BRUNSWICK,-37.77112421,144.9612887,Loft,Private room,1,1,71,1,0,4,4,39,97,flexible,1,0.84,440
13033,Moreland,BRUNSWICK,-37.76331912,144.9636304,Guest suite,Entire home/apt,1,1,120,2,5,16,36,201,98,flexible,1,4.42,440
13034,Moreland,BRUNSWICK,-37.77709837,144.9593905,House,Entire home/apt,3,0,251,2,4,18,42,137,99,flexible,2,2.97,440
13035,Moreland,BRUNSWICK,-37.75792188,144.9719335,House,Private room,1,1,62,2,17,47,77,70,96,flexible,2,1.55,440
13036,Moreland,BRUNSWICK,-37.77151405,144.9597026,Apartment,Entire home/apt,1,1,120,2,0,0,0,6,97,strict_14_with_grace_period,1,0.23,440
13037,Moreland,BRUNSWICK,-37.76400599,144.9725728,Apartment,Entire home/apt,1,1,129,2,4,4,4,17,98,moderate,1,0.4,440
13038,Moreland,BRUNSWICK,-37.77232863,144.9663259,Townhouse,Entire home/apt,2,2,100,1,2,5,5,45,97,strict_14_with_grace_period,1,1.12,440
13039,Moreland,BRUNSWICK,-37.76464568,144.9686733,House,Private room,1,1,60,2,0,4,16,82,97,moderate,1,1.94,440
13040,Moreland,BRUNSWICK,-37.76884242,144.9637623,House,Entire home/apt,2,2,120,60,0,0,0,0,,strict_14_with_grace_period,1,,440
13041,Moreland,BRUNSWICK,-37.7754377,144.964958,Apartment,Private room,1,1,80,1,30,60,90,0,,flexible,1,,440
13042,Moreland,BRUNSWICK,-37.77483421,144.9685622,Townhouse,Private room,1,1,96,1,20,40,67,29,100,strict_14_with_grace_period,1,0.71,440
13043,Moreland,BRUNSWICK,-37.77825537,144.9693337,Apartment,Entire home/apt,1,1,80,1,0,0,0,1,100,flexible,1,0.03,440
13044,Moreland,BRUNSWICK,-37.77533163,144.9574417,House,Entire home/apt,1,1,100,1,0,0,0,1,100,flexible,1,0.02,440
13045,Moreland,BRUNSWICK,-37.76581277,144.9574964,House,Private room,1,1,33,1,0,0,0,0,,flexible,1,,440
13046,Moreland,BRUNSWICK,-37.77365644,144.961859,Apartment,Entire home/apt,2,2,125,14,0,0,0,0,,flexible,1,,440
13047,Moreland,BRUNSWICK,-37.77678475,144.9673851,Camper/RV,Entire home/apt,1,1,44,2,0,0,0,40,97,strict_14_with_grace_period,1,0.97,440
13048,Moreland,BRUNSWICK,-37.75505977,144.9545972,House,Private room,1,1,55,1,0,0,0,0,,flexible,1,,440
13049,Moreland,BRUNSWICK,-37.769166,144.969762,Apartment,Private room,1,2,65,1,0,0,0,0,,flexible,1,,440
13050,Moreland,BRUNSWICK,-37.76612985,144.969088,Apartment,Private room,1,1,50,1,20,50,80,39,98,flexible,1,1.03,440
13051,Moreland,BRUNSWICK,-37.77303412,144.959201,Apartment,Private room,1,1,48,3,29,59,89,9,93,moderate,1,0.22,440
13052,Moreland,BRUNSWICK,-37.76098814,144.96154,House,Private room,1,1,46,1,0,0,0,0,,flexible,1,,440
13053,Moreland,BRUNSWICK,-37.76264218,144.9639079,Apartment,Entire home/apt,1,1,100,2,0,0,0,6,92,flexible,1,0.15,440
13054,Moreland,BRUNSWICK,-37.76033094,144.9588769,House,Private room,1,1,58,1,12,41,71,149,99,moderate,2,3.65,440
13055,Moreland,BRUNSWICK,-37.76163604,144.964417,Apartment,Entire home/apt,1,1,100,3,20,50,68,28,94,strict_14_with_grace_period,1,0.72,440
13056,Moreland,BRUNSWICK,-37.76575362,144.9639242,House,Private room,1,1,40,3,0,0,0,1,80,flexible,1,0.03,440
13057,Moreland,BRUNSWICK,-37.76824044,144.9659753,House,Private room,1,1,40,1,0,0,0,0,,flexible,2,,440
13058,Moreland,BRUNSWICK,-37.76198881,144.9523698,House,Private room,1,1,30,2,0,0,0,6,73,moderate,1,0.15,440
13059,Moreland,BRUNSWICK,-37.75951293,144.9585796,House,Private room,1,1,58,1,26,56,86,147,98,moderate,2,3.67,440
13060,Moreland,BRUNSWICK,-37.77403144,144.9552525,House,Private room,1,1,37,2,0,0,0,0,,flexible,1,,440
13061,Moreland,BRUNSWICK,-37.77161053,144.9648505,House,Entire home/apt,4,4,390,5,0,0,0,0,,moderate,1,,440
13062,Moreland,BRUNSWICK,-37.75611291,144.9535451,House,Private room,1,1,55,3,0,0,0,1,,strict_14_with_grace_period,2,0.03,440
13063,Moreland,BRUNSWICK,-37.76554391,144.9494272,Apartment,Private room,1,1,55,2,0,0,0,0,,flexible,1,,440
13064,Moreland,BRUNSWICK,-37.7750169,144.9488594,Apartment,Entire home/apt,2,2,180,2,12,42,72,20,97,strict_14_with_grace_period,1,0.52,440
13065,Moreland,BRUNSWICK,-37.76179184,144.9726803,House,Entire home/apt,2,2,120,1,0,0,0,4,95,strict_14_with_grace_period,1,0.1,440
13066,Moreland,BRUNSWICK,-37.77895895,144.9712113,Apartment,Private room,1,1,50,3,0,0,0,0,,flexible,1,,440
13067,Moreland,BRUNSWICK,-37.77788599,144.9678327,Apartment,Entire home/apt,2,2,109,25,0,0,0,1,100,strict_14_with_grace_period,1,0.03,440
13068,Moreland,BRUNSWICK,-37.77316333,144.9613356,Apartment,Entire home/apt,1,1,155,2,15,37,67,114,92,moderate,55,3.01,440
13069,Moreland,BRUNSWICK,-37.77290858,144.9623848,Apartment,Entire home/apt,2,2,130,2,2,2,7,42,95,moderate,1,1.11,440
13070,Moreland,BRUNSWICK,-37.76546793,144.9503953,Apartment,Entire home/apt,1,1,90,1,0,0,0,8,91,moderate,1,0.21,440
